D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_237.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_237.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_237.jpg,0,0,0,5.325105E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_303.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_303.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_303.jpg,0,0,0,1.108581E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_372.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_372.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_372.jpg,0,0,0,7.554974E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_440.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_440.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_440.jpg,0,0,0,4.487019E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_508.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_508.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_508.jpg,0,0,0,5.31825E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_575.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_575.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_575.jpg,0,0,0,3.61462E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_644.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_644.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_644.jpg,0,0,0,3.319486E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_711.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_711.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_711.jpg,0,0,0,7.992343E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_779.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_779.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_779.jpg,0,0,0,4.705362E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_849.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_849.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_849.jpg,0,0,0,6.612158E-06
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_915.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_915.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_915.jpg,0,0.1488857,0,0.05467572
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_10_985.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_10_985.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_10_985.jpg,0,0.4018087,0,0.2972578
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_11_053.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_11_053.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_11_053.jpg,0,0.494154,0,0.7507342
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_11_121.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_11_121.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_11_121.jpg,0,0.5061729,0,1.100007
D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\center_2020_08_14_14_32_11_189.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\left_2020_08_14_14_32_11_189.jpg,D:\TUAN\Workspace\Python\sdc-tf2\images\IMG\right_2020_08_14_14_32_11_189.jpg,0,0.5904931,0,1.581311
